review_id,platform,aspect,topic_id,sentiment
3249,unknown,wide open attack,0,negative
3249,unknown,shine light watch,0,negative
3249,unknown,blind eye unanswered question,0,negative
3249,unknown,attention risk,-1,negative
3249,unknown,friend,0,negative
3249,unknown,known sunday year chasing,0,negative
3249,unknown,term,0,negative
3249,unknown,what,0,negative
3249,unknown,anyone,-1,negative
3249,unknown,outcomeall know think thing,-1,negative
3249,unknown,poor girlall,-1,negative
3249,unknown,aparttheir story beginning,-1,negative
3249,unknown,decision,0,negative
3249,unknown,next adventure trail,-1,negative
3249,unknown,she,-1,negative
3249,unknown,people believeshes,0,negative
3249,unknown,may slightly biased feel,0,negative
3249,unknown,cyrus,0,negative
3249,unknown,returning people,0,negative
3249,unknown,safereally good guy knowhe,0,negative
3249,unknown,something,0,negative
3249,unknown,beta reading,-1,negative
3249,unknown,connectionas thing,0,negative
3249,unknown,handsome bad boy,0,negative
3249,unknown,werewolf full anger misconception,-1,negative
3249,unknown,dangerous evil person,-1,negative
3249,unknown,one little person,0,negative
3249,unknown,elusive quite resourceful cyrus,0,negative
3249,unknown,sunday,0,negative
3249,unknown,one step,0,negative
3249,unknown,part memory running place,0,negative
3249,unknown,reys debut novel,-1,negative
3249,unknown,that,0,negative
3249,unknown,everyone,-1,negative
3249,unknown,past reason,0,negative
3249,unknown,god child love,0,negative
3249,unknown,memory,0,negative
3249,unknown,turn,0,negative
3249,unknown,coven,0,negative
3249,unknown,normal pretend power,0,negative
3249,unknown,way,0,negative
3249,unknown,life,-1,negative
3249,unknown,find,0,negative
3249,unknown,curse blessing,-1,negative
3250,unknown,bank,0,negative
3250,unknown,pick pair needed shoe,0,negative
3250,unknown,hewho,0,negative
3250,unknown,one pair shoe,0,negative
3250,unknown,cash check,0,negative
3250,unknown,enough money,0,negative
3251,unknown,good trilogy,-1,negative
3252,unknown,part based title,-1,negative
3252,unknown,first part,0,negative
3252,unknown,almost afraid see transpires,0,negative
3252,unknown,series,0,negative
3253,unknown,james noelle,0,negative
3253,unknown,two charactes,0,negative
3253,unknown,spunky haunted cousin story,-1,negative
3253,unknown,hope book telling simones,-1,negative
3253,unknown,independence,0,negative
3253,unknown,abuse life glad end,0,negative
3253,unknown,nerve victim,0,negative
3253,unknown,noelle pathetic doormat,-1,negative
3253,unknown,fall love,-1,negative
3253,unknown,one thing,0,negative
3253,unknown,dream story,-1,negative
3253,unknown,still wimp connection,0,negative
3254,unknown,little red riding hood,0,negative
3254,unknown,much sense,0,negative
3254,unknown,gertrude older woman,-1,negative
3254,unknown,something,0,negative
3254,unknown,constant watchful eye servant,-1,negative
3254,unknown,big disappointmentits,0,negative
3255,unknown,business,-1,negative
3255,unknown,menu,-1,negative
3255,unknown,two minute greet,0,negative
3255,unknown,continued ignore,0,negative
3256,unknown,afghanistan,0,negative
3256,unknown,four homegrown disgruntled guy,0,negative
3256,unknown,one air controller description,0,negative
3256,unknown,stolen stinger air force,-1,negative
3256,unknown,failed justice,0,negative
3256,unknown,one flying boston,0,negative
3256,unknown,plot scheme,0,negative
3256,unknown,intellectual memorable sentence,-1,negative
3256,unknown,story twist,-1,negative
3256,unknown,black robe,0,negative
3256,unknown,language lot aircontrollers,0,negative
3256,unknown,u president,0,negative
3256,unknown,five terrorist one syria,0,negative
3256,unknown,nothing,0,negative
3257,unknown,every little thing,0,negative
3257,unknown,someone love book,-1,negative
3257,unknown,book try,1,negative
3257,unknown,daily anger issue,0,negative
3257,unknown,difference,-1,negative
3258,unknown,instead amazon,-1,negative
3258,unknown,magazine,-1,negative
3258,unknown,hh gregg,0,negative
3258,unknown,kindle fire kindle hdx,0,negative
3258,unknown,form letter,-1,negative
3258,unknown,another department,0,negative
3258,unknown,confirmation order access,-1,negative
3258,unknown,looking order month,-1,negative
3258,unknown,anything order,0,negative
3259,unknown,sad tammy baby,-1,negative
3259,unknown,deisha,0,negative
3259,unknown,uncle,0,negative
3259,unknown,samir,0,negative
3259,unknown,karma,0,negative
3259,unknown,something,0,negative
3259,unknown,last nerve,0,negative
3260,unknown,review,-1,negative
3260,unknown,good pace,0,negative
3260,unknown,despicable assholian jerk nathan,0,negative
3260,unknown,ex,0,negative
3260,unknown,author writing style,-1,negative
3260,unknown,enough negative word,0,negative
3260,unknown,main character story,-1,negative
3260,unknown,nathan definition complete jerk,0,negative
3260,unknown,book,-1,negative
3260,unknown,end,0,negative
3260,unknown,anyone,-1,negative
3260,unknown,reading,-1,negative
3261,unknown,another author,-1,negative
3261,unknown,eye,0,negative
3261,unknown,bellakentuky grab reader,-1,negative
3261,unknown,exciting opened eye,0,negative
3261,unknown,partyingthis story,-1,negative
3261,unknown,open eye reader,0,negative
3262,unknown,men,0,negative
3262,unknown,mother prophetess,0,negative
3262,unknown,noni civilization rule woman,-1,negative
3262,unknown,dirt,0,negative
3262,unknown,amoral large series,0,negative
3262,unknown,pride,0,negative
3262,unknown,goosing f,0,negative
3263,unknown,mask,0,negative
3263,unknown,noise,0,negative
3263,unknown,dead body,0,negative
3263,unknown,psychological trick,-1,negative
3263,unknown,divorce,0,negative
3263,unknown,man,0,negative
3263,unknown,stab,0,negative
3263,unknown,someone,-1,negative
3263,unknown,who,0,negative
3263,unknown,rationalization,0,negative
3263,unknown,lock,0,negative
3263,unknown,scare,-1,negative
3263,unknown,cellarhowever,-1,negative
3263,unknown,show contemptbut,0,negative
3263,unknown,sadistic psychological game,-1,negative
3263,unknown,hard kid claim,0,negative
3263,unknown,everythings,0,negative
3263,unknown,he,0,negative
3263,unknown,that,0,negative
3263,unknown,thatthen,0,negative
3263,unknown,man ski mask,0,negative
3263,unknown,young woman,-1,negative
3264,unknown,someone,-1,negative
3264,unknown,mad author,-1,negative
3264,unknown,everyone win,0,negative
3264,unknown,wrong side bed,0,negative
3264,unknown,way,0,negative
3264,unknown,situation,-1,negative
3264,unknown,good job,0,negative
3265,unknown,business,-1,negative
3265,unknown,overall horrible experience,-1,negative
3265,unknown,coupon time,-1,negative
3265,unknown,higher quality ingredient,0,negative
3266,unknown,author,-1,negative
3266,unknown,crime moment,-1,negative
3266,unknown,dimension,0,negative
3266,unknown,contrary subtitle whodunit reader,-1,negative
3266,unknown,half,0,negative
3266,unknown,star,-1,negative
3266,unknown,enough insight mind character,0,negative
3266,unknown,psychoanalysis act,-1,negative
3266,unknown,bad story,-1,negative
3267,unknown,right alley,0,negative
3267,unknown,burning toast family dinner,0,negative
3267,unknown,many cookbook,-1,negative
3267,unknown,keepitsimple,0,negative
3267,unknown,state,0,negative
3267,unknown,short packed needed punch,0,negative
3267,unknown,confused look family face,0,negative
3267,unknown,spiraling state hopeless frenzy,-1,negative
3267,unknown,mom,-1,negative
3267,unknown,enough picture,0,negative
3267,unknown,many brownie point year,0,negative
3267,unknown,stew,0,negative
3268,unknown,lonely invisible sarah,0,negative
3268,unknown,another,0,negative
3268,unknown,sarah,0,negative
3268,unknown,love life,-1,negative
3268,unknown,one thing,0,negative
3268,unknown,emotion,-1,negative
3268,unknown,emotional hurt life,-1,negative
3268,unknown,everyone,-1,negative
3269,unknown,desolate desperate world,-1,negative
3269,unknown,risen,0,negative
3269,unknown,eloquentour main mc son,0,negative
3269,unknown,part particulary liked part,0,negative
3269,unknown,spiral controlthe weak society,0,negative
3269,unknown,used rich spoil life,0,negative
3269,unknown,ready inflict style punishment,0,negative
3269,unknown,character true depth,0,negative
3269,unknown,something book,-1,negative
3269,unknown,survive massive economic disaster,0,negative
3269,unknown,that,0,negative
3269,unknown,entire feeligns,0,negative
3269,unknown,outcome,-1,negative
3269,unknown,thing,-1,negative
3269,unknown,present giving glimpse thing,0,negative
3269,unknown,wealthy men,0,negative
3269,unknown,strongif,0,negative
3269,unknown,quiet desperation,0,negative
3269,unknown,son,0,negative
3269,unknown,anything horror book,-1,negative
3269,unknown,bleak picture,0,negative
3269,unknown,michael superb way word,0,negative
3270,unknown,main character,-1,negative
3271,unknown,sk,0,negative
3271,unknown,series,0,negative
3272,unknown,tunnel,0,negative
3272,unknown,always bad guy,0,negative
3272,unknown,cole pov jack,0,negative
3273,unknown,spider,0,negative
3273,unknown,washroom,0,negative
3273,unknown,worst hotel,0,negative
3273,unknown,one nearby bed,0,negative
3273,unknown,anything,0,negative
3273,unknown,spider spider,0,negative
3274,unknown,end,0,negative
3274,unknown,teenage girl,-1,negative
3275,unknown,men,0,negative
3275,unknown,consistent call,0,negative
3275,unknown,game,-1,negative
3275,unknown,rink,-1,negative
3275,unknown,money,-1,negative
3275,unknown,damn game,0,negative
3275,unknown,shortcoming bar,0,negative
3275,unknown,sport someone,-1,negative
3276,unknown,cover book,1,negative
3276,unknown,even someone,-1,negative
3276,unknown,dominic fighting setting,0,negative
3276,unknown,word hate,0,negative
3276,unknown,sister guardian annoying,-1,negative
3276,unknown,often hated book,-1,negative
3276,unknown,cover,0,negative
3276,unknown,sorry bee,0,negative
3276,unknown,none character,0,negative
3276,unknown,book,-1,negative
3276,unknown,bee,0,negative
3276,unknown,dominic,0,negative
3276,unknown,twice book,1,negative
3276,unknown,bronagh ok character sister,0,negative
3276,unknown,awful treatment bee,0,negative
3276,unknown,everyone,-1,negative
3276,unknown,bee behalf,0,negative
3276,unknown,branna yeah,0,negative
3276,unknown,dominic ring,0,negative
3276,unknown,book anyone,-1,negative
3277,unknown,wowthis story,-1,negative
3277,unknown,dogo,0,negative
3277,unknown,really goodit night,0,negative
3277,unknown,finishthe story line,-1,negative
3277,unknown,nothing,0,negative
3278,unknown,candid admission,0,negative
3278,unknown,k mitchell,0,negative
3278,unknown,word,0,negative
3278,unknown,sweet tale,-1,negative
3278,unknown,convincing character,-1,negative
3278,unknown,critical faculty,-1,negative
3279,unknown,character drag lull story,-1,negative
3279,unknown,loved book,-1,negative
3279,unknown,next book,1,negative
3279,unknown,total cliffhanger,-1,negative
3279,unknown,loved kat feisty attitude,0,negative
3280,unknown,interesting different anything,-1,negative
3281,unknown,good work,0,negative
3281,unknown,bad part luv,0,negative
3281,unknown,g spot,0,negative
3281,unknown,kindle luv everythin book,1,negative
3282,unknown,dark biggest problem book,1,negative
3282,unknown,one thought break window,0,negative
3282,unknown,people,-1,negative
3282,unknown,repeat point distraction,-1,negative
3282,unknown,phase,0,negative
3282,unknown,clue murder,0,negative
3282,unknown,bunch,-1,negative
3282,unknown,pathetic hard follow author,-1,negative
3283,unknown,sucker woman distress book,-1,negative
3283,unknown,one night reno great,0,negative
3283,unknown,really good book,1,negative
3283,unknown,one,0,negative
3283,unknown,book,-1,negative
3283,unknown,end,0,negative
3283,unknown,one fulfilled expectation,0,negative
3283,unknown,reading book,-1,negative
3284,unknown,novella,-1,negative
3284,unknown,young woman strange contradiction,-1,negative
3284,unknown,face danger,0,negative
3284,unknown,father,0,negative
3284,unknown,time danger,0,negative
3284,unknown,fast pace,0,negative
3284,unknown,tension depiction,-1,negative
3284,unknown,two lead,0,negative
3284,unknown,law,-1,negative
3284,unknown,she,-1,negative
3284,unknown,futuristic society,0,negative
3284,unknown,emmaline gregson young woman,-1,negative
3284,unknown,possible futurein short story,2,negative
3284,unknown,blueblood,0,negative
3284,unknown,escape hurry,0,negative
3284,unknown,sizzling chemistry,0,negative
3284,unknown,page,-1,negative
3284,unknown,cruelly betrayed emmalines,-1,negative
3284,unknown,attractive emmaline faced danger,0,negative
3284,unknown,short read start bang,-1,negative
3284,unknown,he,0,negative
3284,unknown,enough action,0,negative
3284,unknown,safety,0,negative
3284,unknown,side call attraction,0,negative
3284,unknown,homethey,0,negative
3284,unknown,female blueblood,0,negative
3284,unknown,bleak realistic tense feeling,-1,negative
3284,unknown,emmaline,0,negative
3284,unknown,pierce,0,negative
3284,unknown,emmaline apartment pierce,0,negative
3284,unknown,demon haunt piercei,-1,negative
3284,unknown,danger father,0,negative
3285,unknown,many level story,-1,negative
3285,unknown,really disgustingi,0,negative
3285,unknown,halfway point garbage,0,negative
3285,unknown,book,-1,negative
3286,unknown,little boy,0,negative
3286,unknown,barron,-1,negative
3286,unknown,piece family,0,negative
3286,unknown,nephew,0,negative
3286,unknown,barron tale alpha male,-1,negative
3286,unknown,willing hand role,0,negative
3286,unknown,easiersk,0,negative
3286,unknown,role caretaker,0,negative
3286,unknown,randi,0,negative
3286,unknown,closer family,0,negative
3286,unknown,everyone,-1,negative
3286,unknown,lane randi,0,negative
3286,unknown,nothing,0,negative
3287,unknown,author,-1,negative
3287,unknown,book author,-1,negative
3287,unknown,one sex scene,-1,negative
3287,unknown,book scene,-1,negative
3287,unknown,star,-1,negative
3287,unknown,detailed respect,0,negative
3288,unknown,relaxed point life pain,0,negative
3288,unknown,right homegives,0,negative
3288,unknown,technique help,0,negative
3288,unknown,technique,0,negative
3288,unknown,pain,0,negative
3288,unknown,train brain,0,negative
3289,unknown,staying motel,0,negative
3289,unknown,traditional crust cheese,0,negative
3289,unknown,good garlic butter,0,negative
3289,unknown,delivery,0,negative
3289,unknown,front desk delivery driver,-1,negative
3290,unknown,sit bar,0,negative
3290,unknown,drink,0,negative
3290,unknown,time,-1,negative
3290,unknown,tuesday pm,-1,negative
3290,unknown,min waitstaff,0,negative
3290,unknown,we,0,negative
3290,unknown,waited husband,0,negative
3290,unknown,customer,-1,negative
3290,unknown,hostess,-1,negative
3290,unknown,glass wine table husband,0,negative
3290,unknown,used bathroom,0,negative
3290,unknown,food,-1,negative
3291,unknown,ordered book sound,-1,negative
3291,unknown,reading recipe,-1,negative
3291,unknown,book useless author,-1,negative
3291,unknown,lucky enough access ingredient,0,negative
3291,unknown,alternate ingredient,0,negative
3291,unknown,recipe,0,negative
3291,unknown,ill deleting,0,negative
3291,unknown,good soul food,0,negative
3291,unknown,flavor substitute,0,negative
3291,unknown,nearly every recipe problem,0,negative
3291,unknown,local store,-1,negative
3292,unknown,hated heavy cumbersome difficulty,-1,negative
3292,unknown,thin microfiber cleaning cloth,0,negative
3292,unknown,nothing,0,negative
3293,unknown,story,-1,negative
3293,unknown,key element,0,negative
3294,unknown,nora robert,-1,negative
3294,unknown,challengeanother reviewer,-1,negative
3294,unknown,track,0,negative
3294,unknown,something,0,negative
3294,unknown,whole thing,0,negative
3294,unknown,one hard follow plot,-1,negative
3294,unknown,earlier book series,1,negative
3295,unknown,tale,-1,negative
3295,unknown,evil vampire,-1,negative
3295,unknown,rather tale,2,negative
3295,unknown,various aspect,-1,negative
3295,unknown,separately order,0,negative
3295,unknown,numerous part,0,negative
3295,unknown,book,-1,negative
3295,unknown,concept,0,negative
3295,unknown,whole story,-1,negative
3295,unknown,light color,0,negative
3295,unknown,part,0,negative
3296,unknown,special first second story,-1,negative
3296,unknown,another daly series,-1,negative
3296,unknown,nothing,0,negative
3297,unknown,author,-1,negative
3297,unknown,really liked idea book,-1,negative
3297,unknown,another,0,negative
3297,unknown,one person,0,negative
3297,unknown,first half book,1,negative
3297,unknown,ball,0,negative
3297,unknown,read rest,-1,negative
3297,unknown,many time,0,negative
3297,unknown,mess restspoiler end,0,negative
3298,unknown,careful editing,0,negative
3298,unknown,side thing,0,negative
3298,unknown,around billion people,0,negative
3298,unknown,caste race system,0,negative
3298,unknown,terrestrial bad guy,0,negative
3298,unknown,remnents original left place,0,negative
3298,unknown,unclear quixxe sentient craven,-1,negative
3298,unknown,another raceand pronounce,0,negative
3298,unknown,outadditionally many alien race,0,negative
3298,unknown,worldand everyone,0,negative
3298,unknown,apparently hostile race issue,0,negative
3298,unknown,kronte,0,negative
3298,unknown,first massive plague,0,negative
3298,unknown,butt,0,negative
3298,unknown,attack,-1,negative
3298,unknown,time,-1,negative
3298,unknown,fairly good author,-1,negative
3298,unknown,eusocial degree intelligence sentience,-1,negative
3298,unknown,they,0,negative
3298,unknown,sentence,0,negative
3298,unknown,better second book,1,negative
3298,unknown,technological disparity,0,negative
3298,unknown,fleet,0,negative
3298,unknown,extraterrestrial originit,0,negative
3298,unknown,u attack,0,negative
3298,unknown,author,-1,negative
3298,unknown,large charge,0,negative
3298,unknown,several mistake theirtheretheyre place,0,negative
3298,unknown,sub accident,0,negative
3298,unknown,vassal race,0,negative
3298,unknown,fast little information voorte,-1,negative
3298,unknown,everyone,-1,negative
3298,unknown,that,0,negative
3298,unknown,conclusion,-1,negative
3298,unknown,accident intent fleet counterattack,-1,negative
3298,unknown,primitive specieswhile,0,negative
3298,unknown,alientcriminal terrorist sweep,-1,negative
3298,unknown,foodstuff,0,negative
3299,unknown,purpose,0,negative
3299,unknown,sex,-1,negative
3299,unknown,numb take,0,negative
3299,unknown,guy,-1,negative
3299,unknown,mother boyfriend,-1,negative
3299,unknown,scene,-1,negative
3299,unknown,older men,0,negative
3299,unknown,woman,0,negative
3299,unknown,bookspoilersi,-1,negative
3299,unknown,comatose girl,0,negative
3299,unknown,really bad mother,-1,negative
3300,unknown,young jack,0,negative
3300,unknown,parent,-1,negative
3301,unknown,kindle read,-1,negative
3301,unknown,erotica,-1,negative
3302,unknown,author,-1,negative
3302,unknown,book,-1,negative
3303,unknown,next installment,-1,negative
3304,unknown,character florrie,-1,negative
3304,unknown,another book,-1,negative
3304,unknown,book,-1,negative
3304,unknown,end,0,negative
3304,unknown,male falling lowerclass female,-1,negative
3305,unknown,power adapter purchase kindle,-1,negative
3305,unknown,new one prefer method,0,negative
3305,unknown,usb,0,negative
3305,unknown,amazon,-1,negative
3306,unknown,haunt work problem demon,-1,negative
3306,unknown,relationshipthis beautifully written story,-1,negative
3306,unknown,story smurffcker,0,negative
3306,unknown,work,-1,negative
3306,unknown,amazing watch,0,negative
3306,unknown,different coping mechanismsbrad,-1,negative
3306,unknown,numbness desiresmarby,0,negative
3306,unknown,brad marby,0,negative
3306,unknown,us,0,negative
3306,unknown,heartwarming,0,negative
3306,unknown,bookmabry,-1,negative
3306,unknown,one tragic event,-1,negative
3306,unknown,brad love,0,negative
3306,unknown,sex nameless faceless girl,0,negative
3306,unknown,mistake parent,0,negative
3306,unknown,brad present perfect reading,-1,negative
3306,unknown,rear ugly head,0,negative
3306,unknown,heartbreaking childhood,-1,negative
3306,unknown,wall,0,negative
3306,unknown,scene amanda brad eye,0,negative
3306,unknown,brad mabry,0,negative
3306,unknown,heartless father prof,-1,negative
3306,unknown,love,-1,negative
3306,unknown,bad total,0,negative
3306,unknown,douche,-1,negative
3307,unknown,edge seat,0,negative
3307,unknown,bouncing suspect,0,negative
3307,unknown,story,-1,negative
3307,unknown,book plot,-1,negative
3307,unknown,obvious one,0,negative
3307,unknown,everyone,-1,negative
3308,unknown,one next door father,0,negative
3308,unknown,father funeral end,0,negative
3308,unknown,indication time switch month,0,negative
3308,unknown,plot hole,0,negative
3308,unknown,bratty,0,negative
3308,unknown,lot reader enjoy book,-1,negative
3308,unknown,childhood friend camon,0,negative
3308,unknown,tensionless space book,1,negative
3308,unknown,even rushed situation,-1,negative
3308,unknown,hell,0,negative
3308,unknown,fact,-1,negative
3308,unknown,war countryit,0,negative
3308,unknown,paragraph,-1,negative
3308,unknown,personality time,0,negative
3308,unknown,many question,-1,negative
3308,unknown,narrative clear concise error,-1,negative
3308,unknown,unfeeling princess,0,negative
3308,unknown,unanswered,0,negative
3308,unknown,she,-1,negative
3308,unknown,example,0,negative
3308,unknown,something,0,negative
3308,unknown,description dialogue,0,negative
3308,unknown,none character,0,negative
3308,unknown,book,-1,negative
3308,unknown,herfrom event,0,negative
3308,unknown,quick successionleaving narrative feeling,-1,negative
3308,unknown,thingsi,0,negative
3308,unknown,little explanationone example,-1,negative
3308,unknown,even sentence,0,negative
3308,unknown,little detail,0,negative
3308,unknown,mourn talia,0,negative
3308,unknown,chair minute,0,negative
3308,unknown,dry lifeless talia,0,negative
3308,unknown,break palace bedroom,0,negative
3308,unknown,bookthe,-1,negative
3308,unknown,grand ceremony time,0,negative
3308,unknown,hug,0,negative
3308,unknown,disbelief muchin end book,-1,negative
3308,unknown,sense,0,negative
3308,unknown,good set beta reader,-1,negative
3308,unknown,talia character,-1,negative
3308,unknown,tumble story,2,negative
3308,unknown,care father,0,negative
3308,unknown,that,0,negative
3308,unknown,even cared human,-1,negative
3308,unknown,eye,0,negative
3308,unknown,series event,0,negative
3308,unknown,opinion,0,negative
3308,unknown,half dozen time attempt,-1,negative
3308,unknown,large amount time,0,negative
3308,unknown,severe emotional problem reader,-1,negative
3308,unknown,fifth chapter story,-1,negative
3308,unknown,aggravating thing story,-1,negative
3308,unknown,signed document,-1,negative
3308,unknown,problem,-1,negative
3308,unknown,coronation father funeral,0,negative
3308,unknown,burst tear,0,negative
3308,unknown,positive thing,0,negative
3308,unknown,three first five chapter,1,negative
3308,unknown,talia,0,negative
3308,unknown,angry behalf people,-1,negative
3309,unknown,damnnnn book good,1,negative
3309,unknown,book,-1,negative
3309,unknown,yelled manager,0,negative
3310,unknown,hot steamysend leland,0,negative
3310,unknown,man bos,0,negative
3310,unknown,please book suck,1,negative
3310,unknown,star,-1,negative
3310,unknown,board,0,negative
3310,unknown,hand,0,negative
3310,unknown,literally dripping word,0,negative
3311,unknown,simply inadequate time,-1,negative
3311,unknown,great better many read,1,negative
3311,unknown,short story,2,negative
3312,unknown,disappoint,0,negative
3312,unknown,sure read number,-1,negative
3313,unknown,true crime reader,-1,negative
3313,unknown,fraught extensive detail,-1,negative
3313,unknown,murder room,0,negative
3314,unknown,book,-1,negative
3314,unknown,read,-1,negative
3314,unknown,janet evanovich,0,negative
3315,unknown,last two book trilogy,1,negative
3315,unknown,type book,-1,negative
3316,unknown,waste,0,negative
3316,unknown,dana,0,negative
3316,unknown,something boyfriend,-1,negative
3316,unknown,mental hospital pill hand,0,negative
3316,unknown,hotel,-1,negative
3316,unknown,boyfriend,-1,negative
3316,unknown,appearance disappearance,0,negative
3316,unknown,somebody,-1,negative
3317,unknown,character problem conflict,0,negative
3317,unknown,dead body,0,negative
3317,unknown,sick behavior victim side,-1,negative
3317,unknown,mystery,0,negative
3317,unknown,themthe story,2,negative
3317,unknown,itthis first book novella,-1,negative
3317,unknown,well written reader,-1,negative
3317,unknown,another mystery summer book,-1,negative
3317,unknown,new idea,0,negative
3317,unknown,graphic detail,0,negative
3317,unknown,voyeur handyman author,3,negative
3317,unknown,hard answer police,0,negative
3317,unknown,witness,0,negative
3317,unknown,u reader,-1,negative
3317,unknown,drusilla thorne sister,-1,negative
3317,unknown,woman,0,negative
3317,unknown,prisoner type style,0,negative
3317,unknown,situation hand,0,negative
3317,unknown,cliff hangersif,-1,negative
3317,unknown,gradual transformation drusilla stevie,-1,negative
3317,unknown,point,0,negative
3317,unknown,strong woman,0,negative
3317,unknown,grimy kitten cute author,-1,negative
3317,unknown,main character drusilla,-1,negative
3317,unknown,two battered woman,-1,negative
3317,unknown,problem plot,0,negative
3318,unknown,first page typical story,-1,negative
3318,unknown,reviewthis book,1,negative
3318,unknown,part book,-1,negative
3318,unknown,lot emotional flack,0,negative
3318,unknown,booki,-1,negative
3318,unknown,lot,-1,negative
3318,unknown,better leini little girl,0,negative
3318,unknown,box tissue handy decide,0,negative
3318,unknown,book shield,1,negative
3319,unknown,real life,0,negative
3319,unknown,enjoyed story,-1,negative
3319,unknown,police book,1,negative
3319,unknown,character bain treatment,-1,negative
3320,unknown,beautiful potential followup book,-1,negative
3320,unknown,top,-1,negative
3320,unknown,bit bonkers,0,negative
3320,unknown,secondary character,-1,negative
3320,unknown,delicious chemistry,0,negative
3320,unknown,place,-1,negative
3321,unknown,firemani,0,negative
3321,unknown,different personality character,-1,negative
3321,unknown,hard time,0,negative
3321,unknown,one two shiftersthis book,1,negative
3321,unknown,wellham cheetah shifter,0,negative
3321,unknown,lucas brother kale,0,negative
3321,unknown,purrfect mate siren,-1,negative
3321,unknown,publishing menage,-1,negative
3321,unknown,amour manlove,0,negative
3323,unknown,first place,0,negative
3323,unknown,fast menu item,0,negative
3323,unknown,fiasco,0,negative
3323,unknown,loved ayce sushi place,-1,negative
3323,unknown,behavior owner business,-1,negative
3323,unknown,really grumpy friend,0,negative
3323,unknown,finish plate,0,negative
3323,unknown,owner face,0,negative
3323,unknown,even hyped friend,0,negative
3323,unknown,fast lot body,0,negative
3323,unknown,another ordering sheet staff,-1,negative
3323,unknown,anything,0,negative
3323,unknown,asked staff,-1,negative
3323,unknown,red anger,0,negative
3323,unknown,also addicted sushi,0,negative
3323,unknown,workout buddy,0,negative
3323,unknown,point male cook,0,negative
3323,unknown,staff rude issue,-1,negative
3323,unknown,friend experience whole experience,0,negative
3324,unknown,poor vox,0,negative
3324,unknown,one,0,negative
3324,unknown,three others,0,negative
3324,unknown,finishing series,-1,negative
3324,unknown,much reading book,-1,negative
3325,unknown,lecture series equipmentcommand structurejargon,-1,negative
3325,unknown,what,0,negative
3325,unknown,know tier character,0,negative
3325,unknown,story english isle,-1,negative
3325,unknown,who,0,negative
3325,unknown,they,0,negative
3325,unknown,story,-1,negative
3325,unknown,better series,0,negative
3325,unknown,even growing crop,0,negative
3325,unknown,verbal shorthand people,-1,negative
3325,unknown,dialogue people,-1,negative
3325,unknown,character development,-1,negative
3325,unknown,balance testosterone estrogen,0,negative
3325,unknown,last human outpost world,0,negative
3325,unknown,know,0,negative
3325,unknown,hopefully thing,0,negative
3325,unknown,paragraphsim,0,negative
3325,unknown,use explanation,-1,negative
3325,unknown,scope pack scrambled stair,-1,negative
3325,unknown,threat,0,negative
3326,unknown,possible time zoe,0,negative
3326,unknown,encounter,0,negative
3326,unknown,end,0,negative
3326,unknown,cheap porno,0,negative
3327,unknown,min,0,negative
3327,unknown,server rude,-1,negative
3327,unknown,order,0,negative
3327,unknown,pathetic servicewe,-1,negative
3327,unknown,even placed packed beer,0,negative
3328,unknown,min,0,negative
3328,unknown,sequel,-1,negative
3328,unknown,salaam,0,negative
3328,unknown,many thangs,0,negative
3328,unknown,mad ur bumpy ride,0,negative
3328,unknown,pimpbankrobbergun runner,0,negative
3328,unknown,sequel leaf,0,negative
3328,unknown,goin dre stud,0,negative
3328,unknown,part,0,negative
3329,unknown,absolutely horrible service,0,negative
3329,unknown,check,-1,negative
3329,unknown,dessert,0,negative
3329,unknown,drink refill,0,negative
3329,unknown,order,0,negative
3329,unknown,pork good waitress,0,negative
3329,unknown,overpriced coke refill,0,negative
3329,unknown,place,-1,negative
3329,unknown,food,-1,negative
3330,unknown,laura,0,negative
3330,unknown,quick short sweet read,-1,negative
3331,unknown,mistake world,0,negative
3331,unknown,future look history,0,negative
3331,unknown,everyone,-1,negative
3332,unknown,bunch crap,0,negative
3332,unknown,book,-1,negative
3333,unknown,author,-1,negative
3333,unknown,attention,0,negative
3333,unknown,well crafted piece terror,-1,negative
3333,unknown,gore rage splatter page,-1,negative
3333,unknown,wait sink teeth onea,0,negative
3333,unknown,sprinkle reader,0,negative
3333,unknown,way surprising conclusion,-1,negative
3333,unknown,blood,-1,negative
3333,unknown,read horrorthriller fan,-1,negative
3334,unknown,two half brother,0,negative
3334,unknown,stepmother,0,negative
3334,unknown,added depth story,-1,negative
3334,unknown,story dirk falling love,2,negative
3334,unknown,hero,-1,negative
3335,unknown,page question,-1,negative
3335,unknown,kill neicee,-1,negative
3336,unknown,lawyer,-1,negative
3336,unknown,pass court,0,negative
3336,unknown,people,-1,negative
3336,unknown,action,0,negative
3336,unknown,many people,-1,negative
3336,unknown,remedy book,-1,negative
3336,unknown,injury others negligence,-1,negative
3336,unknown,overview thing,-1,negative
3336,unknown,important everyone,-1,negative
3337,unknown,present evidence,0,negative
3337,unknown,star raters,0,negative
3337,unknown,shortcoming book,-1,negative
3337,unknown,known fact case,0,negative
3337,unknown,murderer discussed book author,-1,negative
3337,unknown,analytical insight,0,negative
3337,unknown,fact,-1,negative
3337,unknown,nothing,0,negative
3339,unknown,still massive jerk,-1,negative
3339,unknown,want,0,negative
3339,unknown,he,0,negative
3339,unknown,day time drama,-1,negative
3340,unknown,good book,1,negative
